@id,@lon,@lat,name,operator,manufacturer,manufacturer:type,generator:manufacturer,generator:type,generator:output:electricity,power_rating,rotor:diameter,height,ref,note
998743004,6.3744133,50.5179411,,,,,,,,,,,GE 15420203,
998743179,6.3775708,50.5159798,,,,,,,,,,,GE 15420205,
998743219,6.3808432,50.5202016,,,,,,,,,,,GE 15420207,
998743378,6.3631243,50.5131722,,,,,,,,,,,GE 15420200,
998743431,6.3722296,50.5217512,,,,,,,,,,,GE 15420206,
998743515,6.3582125,50.5092997,,,,,,,,,,,GE 15420198,
998743560,6.3710673,50.5193946,,,,,,,,,,,GE 15420204,
1000753254,7.4120346,52.0640451,,,,,,,,,,,,
1000766539,7.4063872,52.0691712,,,,,,,,,,,,
1000766574,7.4077429,52.0617192,,,,,,,,,,,,
1000766679,7.4107609,52.0593830,,,,,,,,,,,,
1001073637,7.4120331,52.0771577,,,,,,,,,,,,
1001073685,7.4069166,52.0773362,,,,,,,,,,,,
1001073732,7.4070954,52.0732440,,,,,,,,,,,,
1001212182,8.8710056,53.1292932,,,,,,,,,,,,
1002440964,7.9940774,50.5198929,821663,,,,,,2 MW,,,,,
1005592952,3.8217195,50.9786984,,,,,,,,,,,,
1005593010,3.8119797,50.9835543,,,,,,,,,,,,
1005593183,3.8168658,50.9810333,,,,,,,,,,,,
1010653480,13.9345531,52.7521059,,,Vestas,,,,,,,,,
1010653489,13.9466064,52.7539000,,Breeze Four,,,,,,,,,,
1010653492,13.9371993,52.7547522,,Breeze Four,,,,,,,,,,
1010653495,13.9422069,52.7547522,,,,,,,,,,,,
1011534016,12.7383199,51.8668701,,,,,,,,,,,,
1011575943,9.3986401,52.2443435,,,,,,,,,,,,
1011575978,9.3945164,52.2453390,,,,,,,,,,,,
1012646719,8.1047238,51.2003864,,,,,,,,,,,,
1013382080,6.4788460,49.5647944,,,,,,,,,,,,
1013384784,6.4810024,49.5637158,,,,,,,,,,,,
1013385715,6.4805814,49.5619476,,,,,,,,,,,,
1013437323,6.4777988,49.5709059,,,,,,,,,,,,
1013651314,5.5649114,52.3936300,,,,,,,,,,,,
1013651331,5.6292598,52.4538438,,,,,,,,,,,,
1013651387,5.6176913,52.5938377,,,,,,,,,,,,
1013651419,5.5543434,52.5217988,,,,,,,,,,,,
1013651489,5.4802042,52.3715984,,,,,,,,,,,,
1013651565,5.6707716,52.5426767,,,,,,,,,,,,
1013651608,5.4700648,52.4001922,,,,,,,,,,,,
1013651653,5.5772003,52.5325591,,,,,,,,,,,,
1013651733,5.6491058,52.4647040,,,,,,,,,,,,
1013651758,5.5784689,52.5973432,,,,,,,,,,,,
1013651849,5.4624336,52.3469997,,,,,,,,,,,,
1013651899,5.5436568,52.5079027,,,,,,,,,,,,
1013651927,5.5293683,52.3882390,,,,,,,,,,,,
1013651990,5.7919083,52.4904548,,,,,,,,,,,,
1013652023,5.5064989,52.4058185,,,,,,,,,,,,
1013652063,5.4565767,52.4154819,,,,,,,,,,,,
1013652216,5.4976323,52.3819567,,,,,,,,,,,,
1013652223,5.5375619,52.5285121,,,,,,,,,,,,
1013652278,5.4348497,52.3410803,,,,,,,,,,,,
1013652350,5.5178387,52.3693520,,,,,,,,,,,,
1013652414,5.6684604,52.4493268,,,,,,,,,,,,
1013652442,5.6183634,52.6039011,,,,,,,,,,,,
1013652528,5.4928577,52.3660581,,,,,,,,,,,,
1013652566,5.5719497,52.4151881,,,,,,,,,,,,
1013652593,5.4858535,52.3884428,,,,,,,,,,,,
1013652709,5.5927289,52.5996612,,,,,,,,,,,,
1013652761,5.4679620,52.3493484,,,,,,,,,,,,
1013652812,5.5157163,52.3957764,,,,,,,,,,,,
1013652866,5.6815345,52.4826352,,,,,,,,,,,,
1013652908,5.5489443,52.4189780,,,,,,,,,,,,
1013652969,5.6072521,52.5887651,,,,,,,,,,,,
1013653021,5.5446770,52.5567647,,,,,,,,,,,,
1013653068,5.5000768,52.3836156,,,,,,,,,,,,
1013653137,5.4643186,52.3742469,,,,,,,,,,,,
1013653201,5.6228652,52.5341746,,,,,,,,,,,,
1013653317,5.6359463,52.4485331,,,,,,,,,,,,
1013653428,5.5556569,52.5115667,,,,,,,,,,,,
1013653476,5.5225943,52.3886581,,,,,,,,,,,,
1013653484,5.7819457,52.4830508,,,,,,,,,,,,
1013653523,5.7285794,52.4532615,,,,,,,,,,,,
1013653560,5.4680804,52.4019206,,,,,,,,,,,,
1013653618,5.5789146,52.5395624,,,,,,,,,,,,
1013653700,5.5400177,52.3917473,,,,,,,,,,,,
1013653703,5.5529740,52.5891386,,,,,,,,,,,,
1013653762,5.4131950,52.3344999,,,,,,,,,,,,
1013653853,5.5501100,52.4005307,,,,,,,,,,,,
1013653893,5.5265007,52.4045790,,,,,,,,,,,,
1013653946,5.5532111,52.5314868,,,,,,,,,,,,
1013653982,5.5339029,52.5639084,,,,,,,,,,,,
1013654014,5.4808829,52.3651131,,,,,,,,,,,,
1013654022,5.5371384,52.5333553,,,,,,,,,,,,
1013654061,5.7507344,52.4629178,,,,,,,,,,,,
1013654085,5.4670426,52.3754155,,,,,,,,,,,,
1013654159,5.6527568,52.5344845,,,,,,,,,,,,
1013654208,5.6098279,52.6024935,,,,,,,,,,,,
1013654313,5.5253206,52.3871403,,,,,,,,,,,,
1013654348,5.5670044,52.4120446,,,,,,,,,,,,
1013654373,5.4462090,52.4245761,,,,,,,,,,,,
1013654504,5.5644044,52.5946971,,,,,,,,,,,,
1013654562,5.4524402,52.3481534,,,,,,,,,,,,
1013654674,5.5687174,52.3957689,,,,,,,,,,,,
1013654716,5.5577677,52.4245061,,,,,,,,,,,,
1013654806,5.5526438,52.5411988,,,,,,,,,,,,
1013654856,5.5085983,52.3788498,,,,,,,,,,,,
1013654891,5.7544325,52.4644943,,,,,,,,,,,,
1013654926,5.4784193,52.3968669,,,,,,,,,,,,
1013654976,5.6098921,52.5336296,,,,,,,,,,,,
1013655037,5.6523374,52.4621225,,,,,,,,,,,,
1013655064,5.5813265,52.5977955,,,,,,,,,,,,
1013655116,5.4416418,52.3390796,,,,,,,,,,,,
1013655129,5.5475339,52.5092555,,,,,,,,,,,,
1013655168,5.5266109,52.3897440,,,,,,,,,,,,
1013655202,5.7885359,52.4879892,,,,,,,,,,,,
1013655553,5.5142040,52.4050136,,,,,,,,,,,,
1013655582,5.4495882,52.4215420,,,,,,,,,,,,
1013655692,5.4735896,52.3715282,,,,,,,,,,,,
1013655699,5.5365371,52.5431969,,,,,,,,,,,,
1013655742,5.4199257,52.3346986,,,,,,,,,,,,
1013655811,5.6486866,52.4385148,,,,,,,,,,,,
1013655814,5.6211930,52.6043590,,,,,,,,,,,,
1013655852,5.5529316,52.5363341,,,,,,,,,,,,
1013655882,5.4873116,52.3636214,,,,,,,,,,,,
1013655901,5.5744137,52.4167967,,,,,,,,,,,,
1013655926,5.4591075,52.4094474,,,,,,,,,,,,
1013656000,5.5841654,52.5982647,,,,,,,,,,,,
1013656036,5.4735307,52.3517384,,,,,,,,,,,,
1013656067,5.5352266,52.3810432,,,,,,,,,,,,
1013656109,5.5600725,52.4806258,,,,,,,,,,,,
1013656128,5.5444579,52.4160733,,,,,,,,,,,,
1013656146,5.6125228,52.5768740,,,,,,,,,,,,
1013656182,5.5410781,52.5545640,,,,,,,,,,,,
1013656212,5.5024063,52.3823605,,,,,,,,,,,,
1013656268,5.5018627,52.3938170,,,,,,,,,,,,
1013656313,5.6293460,52.5344152,,,,,,,,,,,,
1013656371,5.6454799,52.4410568,,,,,,,,,,,,
1013656374,5.6012830,52.6010915,,,,,,,,,,,,
1013656463,5.5075063,52.4002780,,,,,,,,,,,,
1013656471,5.7654675,52.4707111,,,,,,,,,,,,
1013656501,5.6946249,52.4789829,,,,,,,,,,,,
1013656515,5.4731420,52.4014907,,,,,,,,,,,,
1013656549,5.5480172,52.5737223,,,,,,,,,,,,
1013656621,5.5549753,52.5904393,,,,,,,,,,,,
1013656676,5.4356437,52.3365089,,,,,,,,,,,,
1013656721,5.5320842,52.3867656,,,,,,,,,,,,
1013656759,5.5533257,52.4025455,,,,,,,,,,,,
1013656785,5.6260962,52.4563937,,,,,,,,,,,,
1013656820,5.5534836,52.5290605,,,,,,,,,,,,
1013656839,5.5492717,52.5547589,,,,,,,,,,,,
1013656852,5.4780904,52.3734771,,,,,,,,,,,,
1013656894,5.7396958,52.4581136,,,,,,,,,,,,
1013656903,5.4656410,52.3694390,,,,,,,,,,,,
1013656933,5.5836665,52.5326316,,,,,,,,,,,,
1013656989,5.6155058,52.6034150,,,,,,,,,,,,
1013657061,5.5202421,52.3833276,,,,,,,,,,,,
1013657097,5.5694684,52.4135899,,,,,,,,,,,,
1013657124,5.4379408,52.4320464,,,,,,,,,,,,
1013657220,5.5378760,52.5260700,,,,,,,,,,,,
1013657261,5.4438038,52.3449477,,,,,,,,,,,,
1013657292,5.6696882,52.5354867,,,,,,,,,,,,
1013657350,5.5533502,52.4217351,,,,,,,,,,,,
1013657445,5.5061322,52.3771982,,,,,,,,,,,,
1013657475,5.6770710,52.4839404,,,,,,,,,,,,
1013657506,5.4926407,52.3877583,,,,,,,,,,,,
1013657542,5.6164077,52.5338915,,,,,,,,,,,,
1013657612,5.5727630,52.5963876,,,,,,,,,,,,
1013657642,5.4488049,52.3422149,,,,,,,,,,,,
1013657666,5.5397199,52.5065681,,,,,,,,,,,,
1013657678,5.5129900,52.3972495,,,,,,,,,,,,
1013657710,5.5801956,52.4024328,,,,,,,,,,,,
1013657731,5.4539165,52.4177710,,,,,,,,,,,,
1013657750,5.6058442,52.5917480,,,,,,,,,,,,
1013657798,5.4897235,52.3785423,,,,,,,,,,,,
1013657804,5.5509076,52.5878210,,,,,,,,,,,,
1013657859,5.4408857,52.3436682,,,,,,,,,,,,
1013657936,5.6619908,52.4544361,,,,,,,,,,,,
1013657980,5.5530717,52.5339133,,,,,,,,,,,,
1013657988,5.5599426,52.5123552,,,,,,,,,,,,
1013658011,5.5053736,52.3732805,,,,,,,,,,,,
1013658037,5.7786733,52.4805973,,,,,,,,,,,,
1013658054,5.7322775,52.4549195,,,,,,,,,,,,
1013658213,5.4642698,52.4088948,,,,,,,,,,,,
1013658387,5.4236478,52.3313578,,,,,,,,,,,,
1013658472,5.5762936,52.4863242,,,,,,,,,,,,
1013658489,5.5234292,52.4010066,,,,,,,,,,,,
1013658593,5.4853837,52.3670887,,,,,,,,,,,,
1013658663,5.4990731,52.3952736,,,,,,,,,,,,
1013658801,5.6421726,52.4436513,,,,,,,,,,,,
1013659011,5.5045407,52.3989828,,,,,,,,,,,,
1013659103,5.4613076,52.4075790,,,,,,,,,,,,
1013659315,5.4386475,52.3377737,,,,,,,,,,,,
1013659410,5.5725234,52.3979903,,,,,,,,,,,,
1013659443,5.6227602,52.4589698,,,,,,,,,,,,
1013659557,5.4757034,52.3696845,,,,,,,,,,,,
1013659600,5.7433494,52.4596970,,,,,,,,,,,,
1013659629,5.4752845,52.3957438,,,,,,,,,,,,
1013659669,5.5903800,52.5328298,,,,,,,,,,,,
1013659753,5.6069703,52.6020356,,,,,,,,,,,,
1013659856,5.5238638,52.3912617,,,,,,,,,,,,
1013659927,5.4397814,52.4263824,,,,,,,,,,,,
1013660048,5.5381785,52.5236419,,,,,,,,,,,,
1013660110,5.4692817,52.3553721,,,,,,,,,,,,
1013660253,5.5668325,52.4304544,,,,,,,,,,,,
1013660369,5.5161111,52.3839755,,,,,,,,,,,,
1013660411,5.5769124,52.4183736,,,,,,,,,,,,
1013660435,5.4909152,52.3857485,,,,,,,,,,,,
1013660470,5.5968724,52.5330634,,,,,,,,,,,,
1013660582,5.4787633,52.3539698,,,,,,,,,,,,
1013660622,5.5102742,52.3987669,,,,,,,,,,,,
1013660658,5.5839414,52.4046722,,,,,,,,,,,,
1013660679,5.5399485,52.4132456,,,,,,,,,,,,
1013660764,5.5004075,52.3804119,,,,,,,,,,,,
1013660774,5.5384578,52.5211641,,,,,,,,,,,,
1013660814,5.4378618,52.3423527,,,,,,,,,,,,
1013660849,5.6357881,52.5334767,,,,,,,,,,,,
1013660900,5.6652394,52.4518955,,,,,,,,,,,,
1013660976,5.5643679,52.5129618,,,,,,,,,,,,
1013661001,5.4994164,52.3694873,,,,,,,,,,,,
1013661032,5.7359977,52.4564963,,,,,,,,,,,,
1013661054,5.4535570,52.4142102,,,,,,,,,,,,
1013661160,5.5570696,52.5917229,,,,,,,,,,,,
1013661216,5.4266445,52.3326448,,,,,,,,,,,,
1013661249,5.5131151,52.3661873,,,,,,,,,,,,
1013661277,5.5565125,52.4046601,,,,,,,,,,,,
1013661298,5.4357407,52.4340891,,,,,,,,,,,,
1013661340,5.5537789,52.5266457,,,,,,,,,,,,
1013661398,5.4846907,52.3736088,,,,,,,,,,,,
1013661464,5.4684571,52.3706133,,,,,,,,,,,,
1013693190,5.5870044,52.5987453,,,,,,,,,,,,
1013693325,5.6138376,52.5738830,,,,,,,,,,,,
1013693444,5.6583695,52.5348186,,,,,,,,,,,,
1013693486,5.6041127,52.6015607,,,,,,,,,,,,
1013693566,5.7621947,52.4681622,,,,,,,,,,,,
1013693591,5.6989281,52.4777655,,,,,,,,,,,,
1013693702,5.5671130,52.5954095,,,,,,,,,,,,
1013693870,5.5525321,52.5436047,,,,,,,,,,,,
1013693890,5.5491422,52.5599762,,,,,,,,,,,,
1013693923,5.5368405,52.5381961,,,,,,,,,,,,
1013694042,5.6555119,52.4595449,,,,,,,,,,,,
1013694150,5.7032453,52.4767086,,,,,,,,,,,,
1013694417,5.6240506,52.6048113,,,,,,,,,,,,
1013694634,5.5107667,52.5411897,,,,,,,,,,,,
1013694665,5.5756206,52.5967834,,,,,,,,,,,,
1013694865,5.6085552,52.5857396,,,,,,,,,,,,
1013695225,5.7753864,52.4781614,,,,,,,,,,,,
1013695576,5.6098700,52.5827422,,,,,,,,,,,,
1013695887,5.6640382,52.5351640,,,,,,,,,,,,
1013695949,5.5955865,52.6001530,,,,,,,,,,,,
1013696000,5.5687732,52.5133500,,,,,,,,,,,,
1013696011,5.5160486,52.3805457,,,,,,,,,,,,
1013696033,5.7720995,52.4756545,,,,,,,,,,,,
1013696042,5.6860044,52.4814770,,,,,,,,,,,,
1013696069,5.4711145,52.4031839,,,,,,,,,,,,
1013696166,5.5438642,52.3964748,,,,,,,,,,,,
1013696170,5.5699054,52.5959297,,,,,,,,,,,,
1013696212,5.4296652,52.3339391,,,,,,,,,,,,
1013696287,5.5763595,52.4002391,,,,,,,,,,,,
1013696296,5.6325671,52.4512762,,,,,,,,,,,,
1013696358,5.4825481,52.3754523,,,,,,,,,,,,
1013696377,5.5501394,52.3707769,,,,,,,,,,,,
1013696395,5.4802886,52.3919004,,,,,,,,,,,,
1013696422,5.5707591,52.5323552,,,,,,,,,,,,
1013696466,5.6587605,52.4569766,,,,,,,,,,,,
1013696470,5.6126761,52.6029740,,,,,,,,,,,,
1013696515,5.4548425,52.3448593,,,,,,,,,,,,
1013696547,5.5211271,52.3927476,,,,,,,,,,,,
1013696572,5.5315370,52.3963876,,,,,,,,,,,,
1013696595,5.4507674,52.4165695,,,,,,,,,,,,
1013696666,5.4918373,52.3767076,,,,,,,,,,,,
1013696679,5.5373059,52.5309771,,,,,,,,,,,,
1013696724,5.4580271,52.3505376,,,,,,,,,,,,
1013696754,5.5253547,52.3744243,,,,,,,,,,,,
1013696807,5.5623346,52.4274664,,,,,,,,,,,,
1013696884,5.5112933,52.3773316,,,,,,,,,,,,
1013696911,5.5793937,52.4199398,,,,,,,,,,,,
1013696930,5.4882262,52.3902243,,,,,,,,,,,,
1013696963,5.6033415,52.5333606,,,,,,,,,,,,
1013697025,5.5898527,52.5992258,,,,,,,,,,,,
1013697057,5.5469136,52.3984100,,,,,,,,,,,,
1013697084,5.5184321,52.3942716,,,,,,,,,,,,
1013697129,5.5958382,52.4902932,,,,,,,,,,,,
1013697155,5.5354966,52.4103476,,,,,,,,,,,,
1013697261,5.5367105,52.5407592,,,,,,,,,,,,
1013697291,5.4615135,52.3730333,,,,,,,,,,,,
1013697326,5.6414567,52.5338051,,,,,,,,,,,,
1013697378,5.6389372,52.4462018,,,,,,,,,,,,
1013697416,5.5528029,52.5387604,,,,,,,,,,,,
1013697426,5.5515107,52.5105112,,,,,,,,,,,,
1013697451,5.5072878,52.3974781,,,,,,,,,,,,
1013697454,5.7852472,52.4855396,,,,,,,,,,,,
1013697478,5.7249666,52.4516824,,,,,,,,,,,,
1013697494,5.4620841,52.4107544,,,,,,,,,,,,
1013697569,5.5593594,52.5928538,,,,,,,,,,,,
1013697600,5.4178813,52.3364780,,,,,,,,,,,,
1013697640,5.5302944,52.3776958,,,,,,,,,,,,
1013697684,5.5597089,52.4066395,,,,,,,,,,,,
1013697690,5.5309641,52.4075055,,,,,,,,,,,,
1013697720,5.6111964,52.5797940,,,,,,,,,,,,
1013697739,5.5540697,52.5242126,,,,,,,,,,,,
1013697751,5.5400325,52.5622786,,,,,,,,,,,,
1013697772,5.4846185,52.3578638,,,,,,,,,,,,
1013697785,5.5369987,52.5357616,,,,,,,,,,,,
1013697793,5.7470475,52.4612939,,,,,,,,,,,,
1013697807,5.4637437,52.3529945,,,,,,,,,,,,
1013697828,5.6470602,52.5341618,,,,,,,,,,,,
1013697872,5.6458319,52.4672753,,,,,,,,,,,,
1013697876,5.5984627,52.6006053,,,,,,,,,,,,
1013697950,5.5133432,52.3820891,,,,,,,,,,,,
1013697957,5.7687689,52.4731651,,,,,,,,,,,,
1013697977,5.6903771,52.4802088,,,,,,,,,,,,
1013697999,5.4427867,52.4276801,,,,,,,,,,,,
1013698070,5.5617702,52.5938546,,,,,,,,,,,,
1013698101,5.4326965,52.3352325,,,,,,,,,,,,
1013837109,3.2162758,51.3609162,,,,,,,,,,,,
1013837189,3.2036819,51.3623317,,,,,,,,,,,,
1013837208,3.2115723,51.3614303,,,,,,,,,,,,
1013837251,3.2065852,51.3620185,,,,,,,,,,,,
1013837262,3.2098799,51.3616224,,,,,,,,,,,,
1013837273,3.2133346,51.3612360,,,,,,,,,,,,
1013837307,3.2185106,51.3606641,,,,,,,,,,,,
1013837308,3.2081289,51.3618246,,,,,,,,,,,,
1013837329,3.2216171,51.3597882,,,,,,,,,,,,
1013837338,3.2150194,51.3610551,,,,,,,,,,,,
1013837404,3.2005644,51.3626610,,,,,,,,,,,,
1013837417,3.2201486,51.3603503,,,,,,,,,,,,
1013837437,3.2228626,51.3590208,,,,,,,,,,,,
1014086462,5.5556420,52.5115787,,,,,,,,,,,,
1014106368,9.3420405,53.1125794,,,,,,,,,,,2,
1014432626,15.5911934,48.0499354,,,,,,,,,,,,heißen angeblich Mona und Lisa  aber welches ist welches?
1014432627,15.5897206,48.0495533,,,,,,,,,,,,heißen angeblich Mona und Lisa  aber welches ist welches?
1014752261,7.8096652,53.5864608,,,,,,,,,,,,
1014752280,7.8048773,53.5852872,,,,,,,,,,,,
1014752282,7.8106238,53.5796920,,,,,,,,,,,,
1014752286,7.8114913,53.5786715,,,,,,,,,,,,
1014752294,7.8044246,53.5873241,,,,,,,,,,,,
1014752309,7.8096155,53.5845474,,,,,,,,,,,,
1014788335,6.0443092,51.0741209,,,,,,,,,,,,
1014810004,7.7413473,53.6115474,,,,,,,,,,,,
1014810007,7.7477797,53.6180217,,,,,,,,,,,,
1014810009,7.7461669,53.6160252,,,,,,,,,,,,
1014810017,7.7391525,53.6107908,,,,,,,,,,,,
1014810026,7.7456034,53.6108611,,,,,,,,,,,,
1014810027,7.7525139,53.6130518,,,,,,,,,,,,
1014810030,7.7407838,53.6083273,,,,,,,,,,,,
1014810037,7.7470426,53.6171472,,,,,,,,,,,,
1014810039,7.7499633,53.6152159,,,,,,,,,,,,
1014810040,7.7430675,53.6135444,,,,,,,,,,,,
1014810042,7.7551513,53.6195661,,,,,,,,,,,,
1014810043,7.7393008,53.6128670,,,,,,,,,,,,
1014810045,7.7502108,53.6210638,,,,,,,,,,,,
1014810046,7.7478575,53.6112043,,,,,,,,,,,,
1014810048,7.7532999,53.6152598,,,,,,,,,,,,
1014810051,7.7368243,53.6099550,,,,,,,,,,,,
1014810055,7.7510264,53.6168402,,,,,,,,,,,,
1014810058,7.7488362,53.6137731,,,,,,,,,,,,
1014810061,7.7437645,53.6119433,,,,,,,,,,,,
1014810062,7.7579693,53.6183288,,,,,,,,,,,,
1014810067,7.7497816,53.6219834,,,,,,,,,,,,
1014810074,7.7515126,53.6196963,,,,,,,,,,,,
1014810076,7.7467601,53.6127790,,,,,,,,,,,,
1014810079,7.7566662,53.6138787,,,,,,,,,,,,
1014810085,7.7347630,53.6108963,,,,,,,,,,,,
1014810090,7.7531437,53.6180403,,,,,,,,,,,,
1014810096,7.7473944,53.6217538,,,,,,,,,,,,
1014810098,7.7497716,53.6188962,,,,,,,,,,,,
1014810100,7.7449064,53.6148640,,,,,,,,,,,,
1014810107,7.7366612,53.6118113,,,,,,,,,,,,
1015070491,6.6990845,49.7081362,,,,,,,,,,,,
1015070800,6.7037349,49.7143884,,,,,,,,,,,,
1015547862,10.7006614,47.8350557,,,,,,,,,,,,
1015547863,10.7011761,47.8398919,,,,,,,,,,,,
1015913287,5.8951120,52.9723492,,,,,,,,,,,,
1016049195,7.7843915,53.6081048,,,,,,,,,,,,
1016050757,7.7857060,53.6947009,,,,,,,,,,,,
1016470522,13.3561940,50.7434739,,,,,,,,,,,,
1016470579,13.3813410,50.7357002,,,,,,,,,,,,
1016470625,13.3728674,50.7399858,,,,,,,,,,,,
1016470686,13.3710690,50.7468190,,,,,,,,,,,,
1016470733,13.3551769,50.7460463,,,,,,,,,,,,
1016470829,13.3676230,50.7410653,,,,,,,,,,,,
1016470838,13.3597441,50.7495601,,,,,,,,,,,,
1016471020,13.3671354,50.7447754,,,,,,,,,,,,
1016471128,13.3605693,50.7469460,,,,,,,,,,,,
1016471173,13.3824718,50.7390334,,,,,,,,,,,,
1016471359,13.3615451,50.7442893,,,,,,,,,,,,
1016471391,13.3778927,50.7412123,,,,,,,,,,,,
1016471427,13.3761061,50.7375950,,,,,,,,,,,,
1017044730,13.8991629,53.3466946,,,,,,,500 kW,500 kW,,,,
1017044735,13.7596676,53.3293360,,,,,,,600 kW,600 kW,,,,
1017044738,13.7542195,53.3421604,,,,,,,600 kW,600 kW,,,,
1017044748,13.7557216,53.3405968,,,,,,,600 kW,600 kW,,,,
1017044752,13.7692796,53.3436458,,,,,,,600 kW,600 kW,,,,
1017044754,13.7730991,53.3390856,,,,,,,600 kW,600 kW,,,,
1017044756,13.9021026,53.3505892,,,,,,,500 kW,500 kW,,,,
1017044768,13.7701170,53.3371520,,,,,,,600 kW,600 kW,,,,
1017044770,13.9035832,53.3525616,,,,,,,500 kW,500 kW,,,,
1017044782,13.7734166,53.3427868,,,,,,,600 kW,600 kW,,,,
1017044796,13.7732713,53.3371392,,,,,,,600 kW,600 kW,,,,
1017044807,13.7587879,53.3279000,,,,,,,600 kW,600 kW,,,,
1017044811,13.7703423,53.3320584,,,,,,,600 kW,600 kW,,,,
1017044820,13.7594847,53.3370815,,,,,,,600 kW,600 kW,,,,
1017044821,13.7576721,53.3422757,,,,,,,600 kW,600 kW,,,,
1017044824,13.7755023,53.3299254,,,,,,,600 kW,600 kW,,,,
1017044838,13.7643014,53.3385732,,,,,,,600 kW,600 kW,,,,
1017044841,13.9073597,53.3579912,,,,,,,500 kW,500 kW,,,,
1017044847,13.7690978,53.3304117,,,,,,,600 kW,600 kW,,,,
1017044859,13.9006435,53.3486551,,,,,,,500 kW,500 kW,,,,
1017044862,13.7665663,53.3271824,,,,,,,600 kW,600 kW,,,,
1017044866,13.7705027,53.3415320,,,,,,,600 kW,600 kW,,,,
1017044874,13.7728850,53.3308667,,,,,,,600 kW,600 kW,,,,
1017044878,13.7529535,53.3447475,,,,,,,600 kW,600 kW,,,,
1017044882,13.7564919,53.3439276,,,,,,,600 kW,600 kW,,,,
1017044888,13.7638621,53.3299636,,,,,,,600 kW,600 kW,,,,
1017044890,13.7627463,53.3282717,,,,,,,600 kW,600 kW,,,,
1017044892,13.7652456,53.3410202,,,,,,,600 kW,600 kW,,,,
1017044895,13.7607824,53.3309890,,,,,,,600 kW,600 kW,,,,
1017044908,13.7598822,53.3409299,,,,,,,600 kW,600 kW,,,,
1017044910,13.7605361,53.3359732,,,,,,,600 kW,600 kW,,,,
1017044911,13.7571356,53.3390209,,,,,,,600 kW,600 kW,,,,
1017044912,13.7637977,53.3372541,,,,,,,600 kW,600 kW,,,,
1017044922,13.7678854,53.3287715,,,,,,,600 kW,600 kW,,,,
1017044925,13.8977252,53.3447987,,,,,,,500 kW,500 kW,,,,
1017137933,11.4489098,53.7926678,,,,,,,,,,,,
1017137937,11.4439230,53.7925014,,,,,,,,,,,,
1017137940,11.4466782,53.7986463,,,,,,,,,,,,
1017137941,11.4500240,53.7969052,,,,,,,,,,,,
1017137954,11.4458542,53.7945931,,,,,,,,,,,,
1017949817,5.5869021,52.5617128,,,,,,,,,,,,
1017949984,5.5870604,52.5586339,,,,,,,,,,,,
1017950101,5.5796524,52.5567801,,,,,,,,,,,,
1017950118,5.5873769,52.5525174,,,,,,,,,,,,
1017950175,5.5845807,52.5588751,,,,,,,,,,,,
1017950184,5.5872187,52.5555843,,,,,,,,,,,,
1018293904,16.6941232,48.2898979,,,,,,,,,,,,
1018431872,13.1238110,50.9404204,,,,,,,,,,,,
1018432077,13.1259137,50.9365803,,,,,,,,,,,,
1018432161,13.1232959,50.9383928,,,,,,,,,,,,
1018845631,9.8459901,54.6070345,,,,,,,,,,,GE78990824,
1018845684,9.8437704,54.6090592,,,,,,,,,,,,
1018860237,11.4410960,53.4923611,,,,,,,,,,,,
1018860515,11.4446808,53.5043982,,,,,,,,,,,,
1018860724,11.4429623,53.4900346,,,,,,,,,,,,
1018860759,11.4401305,53.5007986,,,,,,,,,,,,
1018860986,11.4421326,53.5000543,,,,,,,,,,,,
1018861201,11.4382648,53.5015699,,,,,,,,,,,,
1018861699,11.4354436,53.4991205,,,,,,,,,,,,
1018862210,11.4373633,53.4984146,,,,,,,,,,,,
1018862585,11.4485030,53.5029638,,,,,,,,,,,,
1018863125,11.4465464,53.5036945,,,,,,,,,,,,
1018903422,7.5354250,52.5889861,,,,,,,,,,,,
1018903429,7.5328556,52.5850883,,,,,,,,,,,,
1018903455,7.5261017,52.5898628,,,,,,,,,,,,
1018903461,7.5347400,52.6119027,,,,,,,,,,,,
1018903465,7.5445436,52.5958293,,,,,,,,,,,,
1018903490,7.5344924,52.6077936,,,,,,,,,,,,
1018903493,7.5417404,52.5912809,,,,,,,,,,,,
1018903500,7.5275688,52.5863742,,,,,,,,,,,,
1018903504,7.5380551,52.5854927,,,,,,,,,,,,
1018916160,7.3642071,52.6461146,,,,,,,,,,,,
1018916162,7.3666615,52.6536115,,,,,,,,,,,,
1018916163,7.3545689,52.6449142,,,,,,,,,,,,
1018916165,7.3656391,52.6496309,,,,,,,,,,,,
1018916166,7.3614537,52.6543782,,,,,,,,,,,,
1018916167,7.3607523,52.6483229,,,,,,,,,,,,
1018973670,6.5375478,50.8051155,,,,,,,,,,,,
1019064045,9.0004586,52.4924341,,,,,,,,,,,,
1019151505,6.5862723,51.8665625,,,,,,,,,,,,
1019284108,8.8675978,54.2166273,,,,,,,,,,,,
1019284114,8.9579547,54.1980396,,,,,,,,,,,,
1019284122,8.9575831,54.1566710,,,,,,,,,,,,
1019284145,8.9051233,54.2401218,,,,,,,,,,,,
1019284151,8.8258456,54.1715407,,,,,,,,,,,,
1019284153,8.8500896,54.2141648,,,,,,,,,,,,
1019284160,8.9295268,54.1624722,,,,,,,,,,,,
1019284173,8.9666447,54.1880114,,,,,,,,,,,,
1019284184,8.8683769,54.2139616,,,,,,,,,,,,
